antecedent_id,scope,order_in_scope,heading_label,authors_expression,publication_year,primary_surname,author_tokens,context_intro,study_scope_or_scale,problem_statement,objective,methodology,evaluation_strategy,metrics_or_indicators,main_results,limitations,relevance_to_thesis,table_type_or_design,table_standard_or_technology,table_main_metrics_or_results,table_contribution_or_dimensions,figure_paths,has_figure_reference,urls_in_block,doi_candidates_in_block,source_match_status,matched_pdf_path,matched_txt_path,matched_pdf_scope,matched_txt_scope,txt_available,pdf_available,normative_file_match_warning,match_used_inferred_pair,match_top_candidates,manuscript_source_path,generated_at_utc
INT-01,international,1,ADELUSI ET AL. (2025),ADELUSI ET AL,2025,ADELUSI,ADELUSI,"proponen un framework federado basado en HL7 FHIR para el intercambio seguro entre hospitales heterogéneos, integrando principios de aprendizaje federado con gobernanza de datos y mecanismos de cumplimiento normativo.","el estudio simula un entorno con tres sistemas hospitalarios de plataformas EHR distintas, publicado en el *Engineering and Technology Journal*.",el problema se centró en la fragmentación de EHR y los riesgos de seguridad inherentes a los modelos centralizados de intercambio de datos clínicos entre múltiples hospitales con plataformas disímiles.,el objetivo se orientó a demostrar que una arquitectura federada basada en FHIR puede mejorar la interoperabilidad sin centralizar datos clínicos crudos.,"desarrollo y evaluación del framework en el entorno simulado, implementando un gateway de interoperabilidad, APIs FHIR, módulos de gestión de consentimiento y repositorios distribuidos con validación por consenso.","se aplicaron pruebas de recuperación de datos, medición de latencia, verificación de adherencia al protocolo FHIR y pruebas de escalabilidad.","se consideraron la precisión de recuperación, la latencia de respuesta, la tasa de adherencia al protocolo y la capacidad de escalamiento.","se obtuvieron más de 95 % de precisión en la recuperación de datos, una reducción de 38 % en la latencia frente a un sistema centralizado, adherencia total a protocolos FHIR y menor riesgo de brechas de datos al no transferir datos crudos.","el estudio se limita a un entorno exclusivamente simulado, sin implementación en hospitales reales; los autores proponen como trabajo futuro integrar blockchain y cifrado homomórfico.","la evidencia reportada respalda la viabilidad del intercambio FHIR entre establecimientos heterogéneos, condición afín al escenario MINSA, y aporta métricas de integridad y latencia como referente cuantitativo para la evaluación pre/post de la presente investigación.",Framework federado (simulación),HL7 FHIR,>95 % precisión; −38 % latencia,Referente de métricas para evaluación pre/post,,False,,,matched_pdf_and_txt,content/sources/international/17_03.pdf,content/sources/international/17_03.txt,international,international,True,True,False,True,"[{""score"": 77, ""path"": ""content/sources/international/17_03.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 52, ""path"": ""content/sources/international/11_formative-2025-1-e51270.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/06_Fernandez_2025_10.3389-fdgth.2025.1622302.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/11_formative-2025-1-e51270.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/07_EsparzaMorgan_2025_hdl_20.500.14005-16177.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/08_AriasGeronimo_2025_hdl_20.500.14005-16817.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/04_qxaf133.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/08_4_End-to-End Clinical Data Interoperability A Practical Implementation Blueprint Using HL7, FHIR, CCD, and EHR Integration Standards.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}]",content/manuscript/Documento_Tesis.md,2026-04-30T02:38:19.742915+00:00
INT-02,international,2,HERYAWAN ET AL. (2025),HERYAWAN ET AL,2025,HERYAWAN,HERYAWAN,"caracterizan barreras reales de implementación FHIR en la plataforma nacional Satusehat de Indonesia, primer despliegue masivo de interoperabilidad basada en FHIR en el sudeste asiático.","el estudio abarca el primer análisis cualitativo a escala de ecosistema nacional de adopción FHIR en el sudeste asiático, con 107 incidencias documentadas en el *Developer Hub* de la plataforma Satusehat de Indonesia.","el problema se centró en dificultades técnicas recurrentes en el uso de servidores, perfiles y mapeo semántico de datos durante la adopción nacional de FHIR.",el objetivo se orientó a identificar puntos críticos de adopción e integración para mejorar el despliegue interoperable nacional.,análisis de contenido cualitativo de interacciones del grupo Telegram del Developer Hub de Satusehat y de la documentación técnica oficial (*JMIR Formative Research*).,se utilizaron categorización temática de 107 incidencias reportadas y análisis de frecuencia por categoría. Fuente de datos: mensajes del grupo Telegram del Satusehat Developer Hub.,"se consideraron frecuencia absoluta y porcentual de incidencias por categoría temática (servidor, mapeo, perfiles).","de 107 incidencias, 61 correspondieron a problemas del servidor FHIR (57 %), 37 a dificultades de mapeo de datos (34 %) y 9 a selección de perfiles (9 %). Los autores proponen una arquitectura federada con componentes FHIR writer/viewer.",fuente de datos limitada a un canal de comunicación (Telegram); podría no capturar problemas en establecimientos sin participación en dicho canal.,"los problemas de mapeo semántico y selección de perfiles son equivalentes a las brechas de *codificación* que esta tesis diagnostica. La experiencia de despliegue nacional progresivo es un referente directo para la implementación incremental en centros MINSA. La Figura 8 presenta la distribución de las 107 incidencias reportadas en la plataforma Satusehat de Indonesia, evidenciando las categorías de problemas más frecuentes durante un despliegue FHIR a escala nacional. ![Distribución de incidencias reportadas en la plataforma Satusehat de Indonesia](../media/figures/diagrama-incidencias-satusehat.png) *Nota.* Adaptado de Heryawan et al. (2025).",Análisis de contenido cualitativo,HL7 FHIR (Satusehat),"107 incidencias: servidor 57 %, mapeo 34 %, perfiles 9 %",Barreras técnicas en despliegue nacional,../media/figures/diagrama-incidencias-satusehat.png,True,,,matched_pdf_and_txt,content/sources/international/11_formative-2025-1-e51270.pdf,content/sources/international/11_formative-2025-1-e51270.txt,international,international,True,True,False,True,"[{""score"": 107, ""path"": ""content/sources/international/11_formative-2025-1-e51270.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 77, ""path"": ""content/sources/international/17_03.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/06_Fernandez_2025_10.3389-fdgth.2025.1622302.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/11_formative-2025-1-e51270.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/07_EsparzaMorgan_2025_hdl_20.500.14005-16177.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/08_AriasGeronimo_2025_hdl_20.500.14005-16817.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/04_qxaf133.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/08_4_End-to-End Clinical Data Interoperability A Practical Implementation Blueprint Using HL7, FHIR, CCD, and EHR Integration Standards.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}]",content/manuscript/Documento_Tesis.md,2026-04-30T02:38:19.742915+00:00
INT-03,international,3,AMAR ET AL. (2024),AMAR ET AL,2024,AMAR,AMAR,"ofrecen taxonomía de seis enfoques para interoperabilidad semántica con FHIR, aportando una visión consolidada de las tendencias en integración semántica de datos clínicos.","la revisión sistemática abarca 70 estudios publicados entre 2012 y 2022 en 10 bases de datos internacionales, consolidando seis categorías de enfoques semánticos para interoperabilidad con FHIR.",el problema se centró en ausencia de consolidación sobre qué enfoques semánticos se utilizan en implementaciones FHIR y con qué peso relativo en la literatura.,el objetivo se orientó a mapear tendencias metodológicas y tecnológicas en integración semántica de datos clínicos basados en FHIR.,"revisión de mapeo sistemático de estudios publicados entre 2012 y 2022, con búsqueda en 10 bases de datos (*JMIR*).",se utilizaron extracción estandarizada de datos y clasificación por categorías de enfoque semántico; n = 70 estudios incluidos.,se consideraron distribución porcentual de enfoques semánticos por categoría y frecuencia de recursos FHIR utilizados.,"n = 70 estudios; seis categorías identificadas: mapeo (24,6 %), RDF/OWL (19,0 %), NLP/ML (15,9 %), servicios de terminología (14,3 %), anotación (14,3 %) y ontologías (11,9 %). FHIR R4B cuenta con 143 recursos organizados en 5 categorías.",cobertura solo hasta 2022; la evolución posterior de FHIR R5 y nuevas guías de implementación no están representadas.,"la taxonomía de enfoques semánticos informa la selección de estrategias de codificación para la capa FHIR piloto de esta tesis, particularmente el mapeo terminológico (CIE-10, CPMS) como enfoque dominante.",Mapeo sistemático (n = 70),FHIR semántico,"6 categorías: mapeo 24,6 %, RDF/OWL 19 %, NLP/ML 15,9 %",Taxonomía de enfoques semánticos,,False,,,matched_pdf_and_txt,content/sources/international/10_jmir-2024-1-e45209.pdf,content/sources/international/10_jmir-2024-1-e45209.txt,international,international,True,True,False,True,"[{""score"": 107, ""path"": ""content/sources/international/10_jmir-2024-1-e45209.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 107, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/01_Gazzarata_2024_10.1016-j.ijmedinf.2024.105507.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/10_jmir-2024-1-e45209.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 40, ""path"": ""content/sources/national/UNFV_FIIS_Porras Gamarra Hernan Johel_Titulo profesional_2024.txt"", ""extension"": "".txt"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/09_SanchezCalle_2024_hdl_20.500.12866-17191.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/11_Bran_2024_10.3991-ijoe.v20i15.51515.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}]",content/manuscript/Documento_Tesis.md,2026-04-30T02:38:19.742915+00:00
INT-04,international,4,TABARI ET AL. (2024),TABARI ET AL,2024,TABARI,TABARI,"sistematizan los modelos de datos FHIR y la priorización de recursos utilizados en implementaciones EHR, clasificando las arquitecturas de modelado en dos familias.","el scoping review abarca múltiples dominios clínicos —enfermedades crónicas, COVID-19, oncología, cuidados agudos y notas médicas— con síntesis comparativa de modelos de datos y recursos FHIR.",el problema se centró en dispersión de enfoques de modelado FHIR que dificulta el diseño coherente en proyectos de interoperabilidad clínica.,"el objetivo se orientó a describir estructuras de modelado FHIR usadas para integración, transmisión y análisis de datos clínicos.","scoping review conforme al protocolo PRISMA-ScR, con búsqueda en PubMed, Scopus, Web of Science, IEEE, ACM y Google Scholar (*JMIR Medical Informatics*).","se utilizaron matriz de extracción comparativa por tipo de modelo y recurso FHIR utilizado; síntesis por dominio clínico (enfermedades crónicas, COVID-19, oncología, cuidados agudos, notas médicas).",se consideraron frecuencia de uso de recursos FHIR y distribución de modelos por dominio clínico.,"identifican dos familias de modelos: dinámicos (basados en pipelines de transformación) y estáticos (estructuras predefinidas). Los recursos más utilizados son Observation, Condition y Patient.",revisión de alcance que no evalúa calidad metodológica de los estudios incluidos; se limita a describir tendencias sin medir efectividad comparativa.,"la identificación de Observation, Condition y Patient como los recursos más adoptados orienta directamente la selección de recursos para la capa de integración FHIR piloto de esta tesis.",Scoping review (n = 31),FHIR,"Recursos más usados: Observation, Condition, Patient",Selección de recursos para capa piloto,,False,,,matched_pdf_and_txt,content/sources/international/12_medinform-2024-1-e58445.pdf,content/sources/international/12_medinform-2024-1-e58445.txt,international,international,True,True,False,True,"[{""score"": 107, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 52, ""path"": ""content/sources/international/10_jmir-2024-1-e45209.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/01_Gazzarata_2024_10.1016-j.ijmedinf.2024.105507.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/10_jmir-2024-1-e45209.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 40, ""path"": ""content/sources/national/UNFV_FIIS_Porras Gamarra Hernan Johel_Titulo profesional_2024.txt"", ""extension"": "".txt"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/09_SanchezCalle_2024_hdl_20.500.12866-17191.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/11_Bran_2024_10.3991-ijoe.v20i15.51515.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}]",content/manuscript/Documento_Tesis.md,2026-04-30T02:38:19.742915+00:00
INT-05,international,5,BOSSENKO ET AL. (2024),BOSSENKO ET AL,2024,BOSSENKO,BOSSENKO,"desarrollan herramienta visual reutilizable para transformar documentos HL7 CDA hacia recursos HL7 FHIR utilizando el FHIR Mapping Language, permitiendo que expertos de dominio con mínimas habilidades técnicas especifiquen reglas de transformación.","la investigación se desarrolla en el contexto del sistema nacional de salud de Estonia (ENHIS), en el marco de la transición hacia el European Health Data Space.",el problema se centró en complejidad del mapeo CDA-FHIR para equipos clínicos y técnicos en despliegues nacionales a escala.,el objetivo se orientó a facilitar la transición nacional de interoperabilidad documental (CDA) a APIs FHIR con menor fricción técnica.,Design Science Research con desarrollo y validación aplicada en la transición del sistema nacional de Estonia (ENHIS) hacia el ecosistema del European Health Data Space (*Frontiers in Digital Health*).,"se utilizaron evaluación por expertos de dominio del ENHIS sobre usabilidad, valor operativo y capacidad de reutilización de los componentes visuales de transformación.",se consideraron valoración cualitativa de usabilidad y utilidad por parte de expertos clínicos y técnicos del sistema nacional estonio.,validación positiva de usabilidad y utilidad para transformación semántica reutilizable; los componentes visuales permiten que personal no programador defina reglas de mapeo CDA→FHIR.,evaluación basada en juicio experto cualitativo; no se reportan métricas cuantitativas de rendimiento o cobertura de los mapeos generados.,"la metodología Design Science y la transición CDA→FHIR guiada por expertos de dominio es relevante para el contexto MINSA, donde herramientas accesibles de mapeo podrían facilitar la adopción de FHIR sin requerir perfiles altamente técnicos.",Design Science Research,CDA → FHIR,Usabilidad validada por expertos del ENHIS (Estonia),Transformación accesible CDA→FHIR,,False,,,matched_pdf_and_txt,content/sources/international/13_fdgth-6-1480600.pdf,content/sources/international/13_fdgth-6-1480600.txt,international,international,True,True,False,True,"[{""score"": 77, ""path"": ""content/sources/international/13_fdgth-6-1480600.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 52, ""path"": ""content/sources/international/10_jmir-2024-1-e45209.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 52, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/01_Gazzarata_2024_10.1016-j.ijmedinf.2024.105507.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/10_jmir-2024-1-e45209.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 40, ""path"": ""content/sources/national/UNFV_FIIS_Porras Gamarra Hernan Johel_Titulo profesional_2024.txt"", ""extension"": "".txt"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/09_SanchezCalle_2024_hdl_20.500.12866-17191.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}]",content/manuscript/Documento_Tesis.md,2026-04-30T02:38:19.742915+00:00
INT-06,international,6,JAYATHISSA Y HEWAPATHRANA (2024),JAYATHISSA Y HEWAPATHRANA,2024,JAYATHISSA,JAYATHISSA; HEWAPATHRANA,"presentan caso técnico de implementación de servidor HAPI-FHIR para interoperabilidad en atención primaria en Sri Lanka, un contexto de recursos limitados comparable a países en desarrollo.","el caso técnico abarca el sistema de atención primaria de Sri Lanka, un contexto de recursos limitados directamente comparable al primer nivel de atención en países en desarrollo como Perú.","el problema se centró en sistemas de información de salud primaria no integrados, debilidades de autenticación y baja estandarización del intercambio clínico entre establecimientos.","el objetivo se orientó a mejorar la interoperabilidad entre sistemas primarios integrando identidad de pacientes (Master Patient Index), seguridad y flujo de datos estandarizado.",revisión técnica con implementación de caso de uso basada en el método ADR (Action Design Research) e integración progresiva en el sistema de salud primaria de Sri Lanka (*European Modern Studies Journal*).,se utilizaron pruebas funcionales con datasets sintéticos del HHIMS y validación de intercambio entre componentes; integración de MPI para matching probabilístico de pacientes.,"se consideraron factibilidad técnica de integración, capacidad de intercambio entre sistemas primarios y secundarios, y escalabilidad del despliegue.",factibilidad técnica confirmada para integración FHIR en primer nivel de atención con enfoque escalable; demuestran viabilidad del MPI para interconectar sistemas heterogéneos a nivel de clúster de atención.,implementación circunscrita a un caso técnico de revisión; no reporta métricas cuantitativas de rendimiento en producción.,el escenario de atención primaria con recursos limitados es directamente comparable al primer nivel del MINSA. La combinación HAPI-FHIR con MPI y despliegue progresivo informa la estrategia de implementación piloto de esta tesis.,Caso técnico (ADR),HAPI-FHIR + MPI,Factibilidad en atención primaria (Sri Lanka),Implementación piloto en contexto limitado,,False,,,matched_pdf_and_txt,"content/sources/international/18_23+Jayathissa+and+Hewapathrana,+pp.+225-241.pdf","content/sources/international/18_23+Jayathissa+and+Hewapathrana,+pp.+225-241.txt",international,international,True,True,False,False,"[{""score"": 277, ""path"": ""content/sources/international/18_23+Jayathissa+and+Hewapathrana,+pp.+225-241.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 202, ""path"": ""content/sources/international/18_23+Jayathissa+and+Hewapathrana,+pp.+225-241.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 52, ""path"": ""content/sources/international/10_jmir-2024-1-e45209.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 52, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/01_Gazzarata_2024_10.1016-j.ijmedinf.2024.105507.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/10_jmir-2024-1-e45209.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 40, ""path"": ""content/sources/national/UNFV_FIIS_Porras Gamarra Hernan Johel_Titulo profesional_2024.txt"", ""extension"": "".txt"", ""scope"": ""national"", ""is_normative_like"": false}]",content/manuscript/Documento_Tesis.md,2026-04-30T02:38:19.742915+00:00
INT-07,international,7,TORAB-MIANDOAB ET AL. (2023),TORAB-MIANDOAB ET AL,2023,TORAB-MIANDOAB,TORAB-MIANDOAB,"consolidan los requisitos de interoperabilidad para sistemas de salud heterogéneos en múltiples países, identificando los estándares y tecnologías más citados como críticos.","la revisión sistemática abarca 36 estudios seleccionados de 302 artículos iniciales, con búsqueda en seis bases de datos internacionales y síntesis de requisitos técnicos y semánticos de interoperabilidad.",el problema se centró en falta de interoperabilidad entre sistemas propietarios y heterogéneos con impacto directo en la calidad asistencial y coordinación clínica.,el objetivo se orientó a identificar tecnologías y estándares críticos para habilitar HCE interoperable de forma sostenible.,"revisión sistemática conforme al protocolo PRISMA, con búsqueda en seis bases de datos: PubMed, Web of Science, Scopus, MEDLINE, Cochrane Library y Embase (*BMC Medical Informatics and Decision Making*).","se utilizaron cribado de 302 artículos con selección final de n = 36 estudios; síntesis temática de requisitos técnicos y semánticos categorizados por estándar, protocolo y tecnología.",se consideraron frecuencia de aparición de estándares y tecnologías como requisitos de interoperabilidad en los artículos seleccionados.,"n = 36 estudios; HL7 FHIR, CDA, HIPAA, SNOMED-CT, SOA, RIM, XML, API, JAVA y SQL aparecen como requisitos más frecuentes. FHIR y CDA se posicionan como estándares prioritarios para interoperabilidad estructural y semántica.",la revisión no evalúa resultados clínicos de las implementaciones; se centra en requisitos técnicos declarados sin medir efectividad operativa.,confirma la pertinencia de HL7 FHIR y SNOMED-CT como estándares base para la capa de integración propuesta y valida la necesidad de combinar interoperabilidad técnica con semántica.,Revisión sistemática (n = 36),"HL7 FHIR, CDA, SNOMED-CT",FHIR y CDA como estándares prioritarios,Pertinencia de FHIR + SNOMED-CT,,False,,,matched_pdf_and_txt,content/sources/international/07_s12911-023-02115-5.pdf,content/sources/international/07_s12911-023-02115-5.txt,international,international,True,True,False,True,"[{""score"": 77, ""path"": ""content/sources/international/07_s12911-023-02115-5.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 77, ""path"": ""content/sources/international/12_medinform-2024-1-e58445.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 77, ""path"": ""content/sources/international/17_03.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/02_PedreraJimenez_2023_10.2196-48702.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/12_MoralesCamargo_2023_10.56294-sctconf2023455.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/01_1-s2.0-S1877050923006506-main.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/02_PIIS2589750023001565.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/03_s-0043-1768719.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}]",content/manuscript/Documento_Tesis.md,2026-04-30T02:38:19.742915+00:00
INT-08,international,8,HOLMGREN ET AL. (2023),HOLMGREN ET AL,2023,HOLMGREN,HOLMGREN,"comparan políticas de intercambio de información de salud en cinco países para extraer factores de éxito en HIE, aportando un marco comparativo de gobernanza.","el análisis comparativo abarca cinco países con distintos grados de madurez interoperable: Estados Unidos, Reino Unido, Alemania, Israel y Portugal.",el problema se centró en variabilidad regulatoria y organizacional entre países que limita el escalamiento homogéneo del intercambio clínico.,el objetivo se orientó a entender cómo el diseño de política pública condiciona la adopción de interoperabilidad a escala nacional.,"revisión narrativa comparada de marcos de política sanitaria en Estados Unidos, Reino Unido, Alemania, Israel y Portugal, con búsqueda en MEDLINE/PubMed y Google Scholar (*IMIA Yearbook of Medical Informatics*).","se utilizaron análisis transversal de diseño institucional, adopción de EHR, nivel de centralización, madurez de intercambio e incentivación, clasificando cada dimensión como baja, moderada o alta.","se consideraron grado de adopción de EHR, nivel de centralización de la política HIE, madurez del intercambio y estrategia de incentivación gubernamental.","n = 5 países analizados; la priorización gubernamental centralizada (Israel, Reino Unido) se asocia con mayor avance interoperable. La fragmentación institucional (EE. UU.) genera heterogeneidad en adopción pese a altas tasas de uso de EHR.",revisión narrativa sin metaanálisis; la selección de cinco países puede no representar la diversidad de contextos de países en desarrollo.,"la importancia de la priorización gubernamental respalda la relevancia del marco normativo peruano (RNIEDS, PIDESALUD) y refuerza que las brechas identificadas en esta tesis tienen componente institucional además de técnico.",Revisión comparada (5 países),Políticas HIE,Centralización → mayor avance interoperable,Importancia de gobernanza institucional,,False,,,matched_pdf_and_txt,content/sources/international/03_s-0043-1768719.pdf,content/sources/international/03_s-0043-1768719.txt,international,international,True,True,False,True,"[{""score"": 77, ""path"": ""content/sources/international/03_s-0043-1768719.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 42, ""path"": ""content/sources/international/02_PedreraJimenez_2023_10.2196-48702.pdf"", ""extension"": "".pdf"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 30, ""path"": ""content/sources/national/12_MoralesCamargo_2023_10.56294-sctconf2023455.pdf"", ""extension"": "".pdf"", ""scope"": ""national"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/01_1-s2.0-S1877050923006506-main.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/02_PIIS2589750023001565.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/04_qxaf133.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/06_ooad001.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}, {""score"": 22, ""path"": ""content/sources/international/07_s12911-023-02115-5.txt"", ""extension"": "".txt"", ""scope"": ""international"", ""is_normative_like"": false}]",content/manuscript/Documento_Tesis.md,2026-04-30T02:38:19.742915+00:00
